@relation InstanceResultListener

@attribute Key_Dataset {iris,breast-cancer,german_credit,pima_diabetes,Glass,ionosphere}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.functions.SMO,weka.classifiers.rules.OneR,weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.functions.Logistic,weka.classifiers.meta.AdaBoostM1}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"','-B 6','','-K 1 -W 0 -A ‚"weka.core.neighboursearch.LinearNNSearch -A ‚‚‚"weka.core.EuclideanDistance -R first-last‚‚‚"‚"','-R 1.0E-8 -M -1 -num-decimal-places 4','-P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump'}
@attribute Key_Scheme_version_ID {-217733168393644444,-6585883636378691736,-3459427003147861443,48055541465867954,5995231201785697655,-3080186098777067172,3932117032546553727,-1178107808933117974}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4‚nSize of the tree: 7‚n','Number of leaves: 5‚nSize of the tree: 9‚n','Number of leaves: 3‚nSize of the tree: 5‚n','Number of leaves: 6‚nSize of the tree: 11‚n','Number of leaves: 27‚nSize of the tree: 32‚n','Number of leaves: 16‚nSize of the tree: 19‚n','Number of leaves: 4‚nSize of the tree: 6‚n','Number of leaves: 17‚nSize of the tree: 21‚n','Number of leaves: 23‚nSize of the tree: 28‚n','Number of leaves: 18‚nSize of the tree: 22‚n','Number of leaves: 6‚nSize of the tree: 10‚n','Number of leaves: 19‚nSize of the tree: 23‚n','Number of leaves: 39‚nSize of the tree: 46‚n','Number of leaves: 15‚nSize of the tree: 21‚n','Number of leaves: 8‚nSize of the tree: 13‚n','Number of leaves: 8‚nSize of the tree: 11‚n','Number of leaves: 17‚nSize of the tree: 20‚n','Number of leaves: 14‚nSize of the tree: 19‚n','Number of leaves: 28‚nSize of the tree: 34‚n','Number of leaves: 24‚nSize of the tree: 30‚n','Number of leaves: 10‚nSize of the tree: 15‚n','Number of leaves: 30‚nSize of the tree: 38‚n','Number of leaves: 31‚nSize of the tree: 37‚n','Number of leaves: 26‚nSize of the tree: 31‚n','Number of leaves: 85‚nSize of the tree: 127‚n','Number of leaves: 40‚nSize of the tree: 60‚n','Number of leaves: 84‚nSize of the tree: 125‚n','Number of leaves: 81‚nSize of the tree: 111‚n','Number of leaves: 67‚nSize of the tree: 94‚n','Number of leaves: 81‚nSize of the tree: 118‚n','Number of leaves: 114‚nSize of the tree: 152‚n','Number of leaves: 92‚nSize of the tree: 127‚n','Number of leaves: 66‚nSize of the tree: 96‚n','Number of leaves: 121‚nSize of the tree: 164‚n','Number of leaves: 96‚nSize of the tree: 133‚n','Number of leaves: 94‚nSize of the tree: 130‚n','Number of leaves: 109‚nSize of the tree: 149‚n','Number of leaves: 116‚nSize of the tree: 165‚n','Number of leaves: 98‚nSize of the tree: 134‚n','Number of leaves: 79‚nSize of the tree: 113‚n','Number of leaves: 91‚nSize of the tree: 123‚n','Number of leaves: 74‚nSize of the tree: 103‚n','Number of leaves: 82‚nSize of the tree: 115‚n','Number of leaves: 100‚nSize of the tree: 143‚n','Number of leaves: 86‚nSize of the tree: 119‚n','Number of leaves: 77‚nSize of the tree: 115‚n','Number of leaves: 88‚nSize of the tree: 125‚n','Number of leaves: 68‚nSize of the tree: 100‚n','Number of leaves: 93‚nSize of the tree: 135‚n','Number of leaves: 88‚nSize of the tree: 126‚n','Number of leaves: 105‚nSize of the tree: 141‚n','Number of leaves: 96‚nSize of the tree: 138‚n','Number of leaves: 90‚nSize of the tree: 132‚n','Number of leaves: 101‚nSize of the tree: 139‚n','Number of leaves: 78‚nSize of the tree: 111‚n','Number of leaves: 87‚nSize of the tree: 122‚n','Number of leaves: 102‚nSize of the tree: 146‚n','Number of leaves: 76‚nSize of the tree: 113‚n','Number of leaves: 82‚nSize of the tree: 114‚n','Number of leaves: 135‚nSize of the tree: 185‚n','Number of leaves: 120‚nSize of the tree: 165‚n','Number of leaves: 91‚nSize of the tree: 126‚n','Number of leaves: 77‚nSize of the tree: 106‚n','Number of leaves: 105‚nSize of the tree: 146‚n','Number of leaves: 93‚nSize of the tree: 133‚n','Number of leaves: 95‚nSize of the tree: 129‚n','Number of leaves: 95‚nSize of the tree: 135‚n','Number of leaves: 100‚nSize of the tree: 141‚n','Number of leaves: 69‚nSize of the tree: 100‚n','Number of leaves: 80‚nSize of the tree: 110‚n','Number of leaves: 58‚nSize of the tree: 80‚n','Number of leaves: 113‚nSize of the tree: 157‚n','Number of leaves: 89‚nSize of the tree: 123‚n','Number of leaves: 91‚nSize of the tree: 131‚n','Number of leaves: 116‚nSize of the tree: 160‚n','Number of leaves: 95‚nSize of the tree: 136‚n','Number of leaves: 105‚nSize of the tree: 150‚n','Number of leaves: 71‚nSize of the tree: 105‚n','Number of leaves: 88‚nSize of the tree: 117‚n','Number of leaves: 102‚nSize of the tree: 141‚n','Number of leaves: 110‚nSize of the tree: 154‚n','Number of leaves: 79‚nSize of the tree: 115‚n','Number of leaves: 65‚nSize of the tree: 94‚n','Number of leaves: 80‚nSize of the tree: 112‚n','Number of leaves: 99‚nSize of the tree: 134‚n','Number of leaves: 85‚nSize of the tree: 122‚n','Number of leaves: 84‚nSize of the tree: 121‚n','Number of leaves: 92‚nSize of the tree: 126‚n','Number of leaves: 113‚nSize of the tree: 162‚n','Number of leaves: 64‚nSize of the tree: 90‚n','Number of leaves: 77‚nSize of the tree: 112‚n','Number of leaves: 87‚nSize of the tree: 128‚n','Number of leaves: 93‚nSize of the tree: 131‚n','Number of leaves: 83‚nSize of the tree: 118‚n','Number of leaves: 71‚nSize of the tree: 104‚n','Number of leaves: 92‚nSize of the tree: 133‚n','Number of leaves: 105‚nSize of the tree: 145‚n','Number of leaves: 109‚nSize of the tree: 151‚n','Number of leaves: 84‚nSize of the tree: 113‚n','Number of leaves: 79‚nSize of the tree: 114‚n','Number of leaves: 88‚nSize of the tree: 129‚n','Number of leaves: 61‚nSize of the tree: 88‚n','Number of leaves: 73‚nSize of the tree: 110‚n','Number of leaves: 96‚nSize of the tree: 131‚n','Number of leaves: 118‚nSize of the tree: 172‚n','Number of leaves: 97‚nSize of the tree: 138‚n','Number of leaves: 84‚nSize of the tree: 115‚n','Number of leaves: 116‚nSize of the tree: 158‚n','Number of leaves: 82‚nSize of the tree: 119‚n','Number of leaves: 98‚nSize of the tree: 132‚n','Number of leaves: 120‚nSize of the tree: 166‚n','Number of leaves: 88‚nSize of the tree: 122‚n','Number of leaves: 99‚nSize of the tree: 136‚n','Number of leaves: 95‚nSize of the tree: 130‚n','Number of leaves: 94‚nSize of the tree: 128‚n','Number of leaves: 84‚nSize of the tree: 118‚n','Number of leaves: 95‚nSize of the tree: 134‚n','Number of leaves: 75‚nSize of the tree: 110‚n','Number of leaves: 17‚nSize of the tree: 33‚n','Number of leaves: 16‚nSize of the tree: 31‚n','Number of leaves: 24‚nSize of the tree: 47‚n','Number of leaves: 19‚nSize of the tree: 37‚n','Number of leaves: 15‚nSize of the tree: 29‚n','Number of leaves: 13‚nSize of the tree: 25‚n','Number of leaves: 9‚nSize of the tree: 17‚n','Number of leaves: 30‚nSize of the tree: 59‚n','Number of leaves: 22‚nSize of the tree: 43‚n','Number of leaves: 27‚nSize of the tree: 53‚n','Number of leaves: 21‚nSize of the tree: 41‚n','Number of leaves: 18‚nSize of the tree: 35‚n','Number of leaves: 25‚nSize of the tree: 49‚n','Number of leaves: 26‚nSize of the tree: 51‚n','Number of leaves: 31‚nSize of the tree: 61‚n','Number of leaves: 32‚nSize of the tree: 63‚n','Number of leaves: 20‚nSize of the tree: 39‚n','Number of leaves: 23‚nSize of the tree: 45‚n','Number of leaves: 28‚nSize of the tree: 55‚n','Number of leaves: 12‚nSize of the tree: 23‚n','Number of leaves: 14‚nSize of the tree: 27‚n','Number of leaves: 29‚nSize of the tree: 57‚n','Number of leaves: 36‚nSize of the tree: 71‚n','Number of leaves: 35‚nSize of the tree: 69‚n','Number of leaves: 38‚nSize of the tree: 75‚n','Number of leaves: 10‚nSize of the tree: 19‚n','Number of leaves: 33‚nSize of the tree: 65‚n','Number of leaves: 11‚nSize of the tree: 21‚n','Number of leaves: 7‚nSize of the tree: 13‚n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
ionosphere,8,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,29,6,0,82.857143,17.142857,0,0.603774,0.171429,0.414039,37.551663,87.159659,32.502297,6444,-6411.497703,0.928637,184.114286,-183.185649,19.812657,0.566076,60.957714,0.666667,8,0.086957,2,0.913043,21,0.333333,4,0.8,0.666667,0.727273,0.60911,0.789855,0.647619,0.828571,0.248861,0.751139,0.171429,0.826286,0.828571,0.824351,0.60911,0.789855,0.763592,0.801136,0.828571,0,0,0,0,0,0,1261,100232,13403,82.857143,50,?,?,?,?
ionosphere,8,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,27,8,0,77.142857,22.857143,0,0.512195,0.228571,0.478091,50.068884,100.643306,32.502297,8592,-8559.497703,0.928637,245.485714,-244.557077,15.582777,0.445222,47.943619,0.75,9,0.217391,5,0.782609,18,0.25,3,0.642857,0.75,0.692308,0.516047,0.766304,0.567857,0.771429,0.23882,0.76118,0.228571,0.783673,0.771429,0.775025,0.516047,0.766304,0.729388,0.755245,0.771429,0,0,0,0,0,0,1261,100232,13403,77.142857,50,?,?,?,?
ionosphere,8,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,31,4,0,88.571429,11.428571,0,0.746377,0.114286,0.338062,25.034442,71.165564,32.502297,4296,-4263.497703,0.928637,122.742857,-121.81422,24.042537,0.68693,73.971809,0.833333,10,0.086957,2,0.913043,21,0.166667,2,0.833333,0.833333,0.833333,0.746377,0.873188,0.751587,0.885714,0.139337,0.860663,0.114286,0.885714,0.885714,0.885714,0.746377,0.873188,0.843064,0.873188,0.885714,0.015,0,0.015625,0,15.625,0,1285,100232,13403,88.571429,50,?,?,?,?
ionosphere,9,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,315,36,29,7,0,80.555556,19.444444,0,0.556338,0.194444,0.440959,42.178293,91.804208,33.969909,7518,-7484.030091,0.943609,208.833333,-207.889725,19.140744,0.531687,56.346174,0.615385,8,0.086957,2,0.913043,21,0.384615,5,0.8,0.615385,0.695652,0.566676,0.764214,0.631197,0.805556,0.277127,0.722873,0.194444,0.804915,0.805556,0.798827,0.566676,0.764214,0.73458,0.776398,0.805556,0,0,0,0,0,0,1309,99923,13712,80.555556,50,?,?,?,?
ionosphere,9,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,29,6,0,82.857143,17.142857,0,0.634146,0.171429,0.414039,37.551663,87.159659,32.502297,6444,-6411.497703,0.928637,184.114286,-183.185649,19.812657,0.566076,60.957714,0.833333,10,0.173913,4,0.826087,19,0.166667,2,0.714286,0.833333,0.769231,0.638915,0.82971,0.652381,0.828571,0.169151,0.830849,0.171429,0.839456,0.828571,0.831269,0.638915,0.82971,0.789932,0.816434,0.828571,0,0,0,0,0,0,1285,100232,13403,82.857143,50,?,?,?,?
ionosphere,9,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,28,7,0,80,20,0,0.527938,0.2,0.447214,43.810274,94.143192,32.502297,7518,-7485.497703,0.928637,214.8,-213.871363,17.697717,0.505649,54.450666,0.583333,7,0.086957,2,0.913043,21,0.416667,5,0.777778,0.583333,0.666667,0.539086,0.748188,0.596561,0.8,0.303623,0.696377,0.2,0.797436,0.8,0.791837,0.539086,0.748188,0.726702,0.761905,0.8,0,0,0,0,0,0,1285,100232,13403,80,50,?,?,?,?
ionosphere,9,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,31,4,0,88.571429,11.428571,0,0.746377,0.114286,0.338062,25.034442,71.165564,32.502297,4296,-4263.497703,0.928637,122.742857,-121.81422,24.042537,0.68693,73.971809,0.833333,10,0.086957,2,0.913043,21,0.166667,2,0.833333,0.833333,0.833333,0.746377,0.873188,0.751587,0.885714,0.139337,0.860663,0.114286,0.885714,0.885714,0.885714,0.746377,0.873188,0.843064,0.873188,0.885714,0,0,0,0,0,0,1285,100232,13403,88.571429,50,?,?,?,?
ionosphere,9,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,29,6,0,82.857143,17.142857,0,0.603774,0.171429,0.414039,37.551663,87.159659,32.502297,6444,-6411.497703,0.928637,184.114286,-183.185649,19.812657,0.566076,60.957714,0.666667,8,0.086957,2,0.913043,21,0.333333,4,0.8,0.666667,0.727273,0.60911,0.789855,0.647619,0.828571,0.248861,0.751139,0.171429,0.826286,0.828571,0.824351,0.60911,0.789855,0.763592,0.801136,0.828571,0.016,0,0.015625,0,15.625,0,1261,100232,13403,82.857143,50,?,?,?,?
ionosphere,9,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,31,4,0,88.571429,11.428571,0,0.762712,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.923077,12,0.136364,3,0.863636,19,0.076923,1,0.8,0.923077,0.857143,0.768137,0.893357,0.767033,0.885714,0.099001,0.900999,0.114286,0.894286,0.885714,0.887075,0.768137,0.893357,0.85449,0.880952,0.885714,0,0,0,0,0,0,1309,100232,13403,88.571429,50,?,?,?,?
ionosphere,9,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,27,8,0,77.142857,22.857143,0,0.494585,0.228571,0.478091,49.302326,98.910037,33.329976,8592,-8558.670024,0.952285,245.485714,-244.533429,16.366371,0.467611,49.10406,0.615385,8,0.136364,3,0.863636,19,0.384615,5,0.727273,0.615385,0.666667,0.498581,0.73951,0.59041,0.771429,0.292408,0.707592,0.228571,0.767749,0.771429,0.766874,0.498581,0.73951,0.702934,0.746377,0.771429,0,0,0,0,0,0,1261,100232,13403,77.142857,50,?,?,?,?
ionosphere,9,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.142857,0.377964,30.813953,78.19525,33.329976,5370,-5336.670024,0.952285,153.428571,-152.476286,22.727723,0.649364,68.190038,0.769231,10,0.090909,2,0.909091,20,0.230769,3,0.833333,0.769231,0.8,0.690501,0.839161,0.72674,0.857143,0.178821,0.821179,0.142857,0.856108,0.857143,0.855873,0.690501,0.839161,0.802745,0.844444,0.857143,0,0,0,0,0,0,1261,100232,13403,85.714286,50,?,?,?,?
ionosphere,9,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,31,4,0,88.571429,11.428571,0,0.755245,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.846154,11,0.090909,2,0.909091,20,0.153846,2,0.846154,0.846154,0.846154,0.755245,0.877622,0.773119,0.885714,0.13047,0.86953,0.114286,0.885714,0.885714,0.885714,0.755245,0.877622,0.842557,0.877622,0.885714,0,0,0,0,0,0,1285,100232,13403,88.571429,50,?,?,?,?
ionosphere,9,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,30,5,0,85.714286,14.285714,0,0.698795,0.142857,0.377964,30.813953,78.19525,33.329976,5370,-5336.670024,0.952285,153.428571,-152.476286,22.727723,0.649364,68.190038,0.846154,11,0.136364,3,0.863636,19,0.153846,2,0.785714,0.846154,0.814815,0.700067,0.854895,0.721978,0.857143,0.147353,0.852647,0.142857,0.860544,0.857143,0.858127,0.700067,0.854895,0.813197,0.849268,0.857143,0.016,0,0.015625,0,15.625,0,1261,100232,13403,85.714286,50,?,?,?,?
ionosphere,10,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,315,36,31,5,0,86.111111,13.888889,0,0.722222,0.138889,0.372678,30.127352,77.588717,33.969909,5370,-5336.030091,0.943609,149.166667,-148.223058,23.377648,0.649379,68.818696,1,13,0.217391,5,0.782609,18,0,0,0.722222,1,0.83871,0.751809,0.891304,0.722222,0.861111,0.078502,0.921498,0.138889,0.899691,0.861111,0.863843,0.751809,0.891304,0.849537,0.858379,0.861111,0,0,0,0,0,0,1309,99923,13712,86.111111,50,?,?,?,?
ionosphere,10,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.916667,0.890476,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.916667,0.909878,0.933712,0.942857,0,0,0,0,0,0,1285,100232,13403,94.285714,50,?,?,?,?
ionosphere,10,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,29,6,0,82.857143,17.142857,0,0.603774,0.171429,0.414039,37.551663,87.159659,32.502297,6444,-6411.497703,0.928637,184.114286,-183.185649,19.812657,0.566076,60.957714,0.666667,8,0.086957,2,0.913043,21,0.333333,4,0.8,0.666667,0.727273,0.60911,0.789855,0.647619,0.828571,0.248861,0.751139,0.171429,0.826286,0.828571,0.824351,0.60911,0.789855,0.763592,0.801136,0.828571,0,0,0,0,0,0,1285,100232,13403,82.857143,50,?,?,?,?
ionosphere,10,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,26,9,0,74.285714,25.714286,0,0.440497,0.257143,0.507093,56.327495,106.748346,32.502297,9666,-9633.497703,0.928637,276.171429,-275.242792,13.467837,0.384795,41.436571,0.666667,8,0.217391,5,0.782609,18,0.333333,4,0.615385,0.666667,0.64,0.441351,0.724638,0.524542,0.742857,0.293582,0.706418,0.257143,0.748651,0.742857,0.745143,0.441351,0.724638,0.6945,0.72,0.742857,0,0,0,0,0,0,1309,100232,13403,74.285714,50,?,?,?,?
ionosphere,10,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,27,8,0,77.142857,22.857143,0,0.530201,0.228571,0.478091,50.068884,100.643306,32.502297,8592,-8559.497703,0.928637,245.485714,-244.557077,15.582777,0.445222,47.943619,0.833333,10,0.26087,6,0.73913,17,0.166667,2,0.625,0.833333,0.714286,0.545464,0.786232,0.577976,0.771429,0.198965,0.801035,0.228571,0.802256,0.771429,0.776871,0.545464,0.786232,0.745403,0.761905,0.771429,0.015,0,0.015625,0,15.625,0,1285,100232,13403,77.142857,50,?,?,?,?
ionosphere,10,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,25,10,0,71.428571,28.571429,0,0.368231,0.285714,0.534522,61.627907,110.584783,33.329976,10740,-10706.670024,0.952285,306.857143,-305.904858,12.12547,0.346442,36.380075,0.538462,7,0.181818,4,0.818182,18,0.461538,6,0.636364,0.538462,0.583333,0.371206,0.678322,0.514086,0.714286,0.357642,0.642358,0.285714,0.707792,0.714286,0.708592,0.371206,0.678322,0.648497,0.682971,0.714286,0,0,0,0,0,0,1261,100232,13403,71.428571,50,?,?,?,?
ionosphere,10,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.142857,0.377964,30.813953,78.19525,33.329976,5370,-5336.670024,0.952285,153.428571,-152.476286,22.727723,0.649364,68.190038,0.769231,10,0.090909,2,0.909091,20,0.230769,3,0.833333,0.769231,0.8,0.690501,0.839161,0.72674,0.857143,0.178821,0.821179,0.142857,0.856108,0.857143,0.855873,0.690501,0.839161,0.802745,0.844444,0.857143,0,0,0,0,0,0,1285,100232,13403,85.714286,50,?,?,?,?
ionosphere,10,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,29,6,0,82.857143,17.142857,0,0.620939,0.171429,0.414039,36.976744,85.658605,33.329976,6444,-6410.670024,0.952285,184.114286,-183.162001,20.607272,0.588779,61.828045,0.692308,9,0.090909,2,0.909091,20,0.307692,4,0.818182,0.692308,0.75,0.625956,0.800699,0.680719,0.828571,0.227173,0.772827,0.171429,0.827706,0.828571,0.825155,0.625956,0.800699,0.764947,0.809783,0.828571,0,0,0,0,0,0,1261,100232,13403,82.857143,50,?,?,?,?
ionosphere,10,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,30,5,0,85.714286,14.285714,0,0.678899,0.142857,0.377964,30.813953,78.19525,33.329976,5370,-5336.670024,0.952285,153.428571,-152.476286,22.727723,0.649364,68.190038,0.692308,9,0.045455,1,0.954545,21,0.307692,4,0.9,0.692308,0.782609,0.691861,0.823427,0.737363,0.857143,0.21029,0.78971,0.142857,0.862286,0.857143,0.852385,0.691861,0.823427,0.795837,0.838113,0.857143,0,0,0,0,0,0,1261,100232,13403,85.714286,50,?,?,?,?
ionosphere,10,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20191009.112,316,35,28,7,0,80,20,0,0.590985,0.2,0.447214,43.139535,92.521868,33.329976,7518,-7484.670024,0.952285,214.8,-213.847715,18.486822,0.528195,55.466053,0.846154,11,0.227273,5,0.772727,17,0.153846,2,0.6875,0.846154,0.758621,0.600279,0.809441,0.638874,0.8,0.181119,0.818881,0.2,0.817763,0.8,0.803028,0.600279,0.809441,0.761678,0.793944,0.8,0.016,0,0.015625,0,15.625,0,1309,100232,13403,80,50,?,?,?,?
iris,1,1,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
iris,1,2,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
iris,1,3,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
iris,1,4,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
iris,1,5,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
iris,1,6,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
iris,1,7,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
iris,1,8,weka.classifiers.rules.ZeroR,'',48055541465867954,20191009.112,135,15,5,10,0,33.333333,66.666667,0,0,0.444444,0.471405,100,100,23.774438,23.774438,0,1.584963,1.584963,0,0,0,0,1,5,1,10,0,0,0,0,0.333333,1,0.5,?,0.5,0.333333,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.5,0.333333,?,0.333333,0,0,0,0,0,0,944,10633,2353,100,100,?,?,?,?
