@relation InstanceResultListener

@attribute Key_Dataset {breast-cancer,german_credit,pima_diabetes,ionosphere}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.VotedPerceptron,weka.classifiers.functions.SMO}
@attribute Key_Scheme_options {'-I 1 -E 1.0 -S 1 -M 10000','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"'}
@attribute Key_Scheme_version_ID {-1072429260104568698,-6585883636378691736}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
pima_diabetes,6,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,60,17,0,77.922078,22.077922,0,0.502471,0.220779,0.469871,48.527413,98.469323,71.9683,18258,-18186.0317,0.934653,237.116883,-236.18223,35.629504,0.462721,49.50722,0.86,43,0.37037,10,0.62963,17,0.14,7,0.811321,0.86,0.834951,0.504419,0.744815,0.788645,0.779221,0.289591,0.710409,0.220779,0.775208,0.779221,0.775943,0.504419,0.744815,0.714031,0.750809,0.779221,0.021,0,0.015625,0,15.625,0,6936,71247,9233,77.922078,50,?
pima_diabetes,6,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,56,21,0,72.727273,27.272727,0,0.363135,0.272727,0.522233,59.945628,109.442534,71.9683,22554,-22482.0317,0.934653,292.909091,-291.974438,27.079199,0.351678,37.626565,0.86,43,0.518519,14,0.481481,13,0.14,7,0.754386,0.86,0.803738,0.371605,0.670741,0.739681,0.727273,0.385791,0.614209,0.272727,0.717783,0.727273,0.715884,0.371605,0.670741,0.653807,0.678465,0.727273,0.013,0,0.015625,0,15.625,0,6936,71247,9233,72.727273,50,?
pima_diabetes,6,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,63,14,0,81.818182,18.181818,0,0.555281,0.181818,0.426401,39.963752,89.359455,71.9683,15036,-14964.0317,0.934653,195.272727,-194.338074,42.042233,0.546003,58.41771,0.98,49,0.481481,13,0.518519,14,0.02,1,0.790323,0.98,0.875,0.60063,0.749259,0.787503,0.818182,0.319663,0.680337,0.181818,0.840469,0.818182,0.801948,0.60063,0.749259,0.740263,0.770833,0.818182,0.013,0,0.015625,0,15.625,0,6936,71247,9233,81.818182,50,?
pima_diabetes,6,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,56,21,0,72.727273,27.272727,0,0.326531,0.272727,0.522233,59.945628,109.442534,71.9683,22554,-22482.0317,0.934653,292.909091,-291.974438,27.079199,0.351678,37.626565,0.92,46,0.62963,17,0.37037,10,0.08,4,0.730159,0.92,0.814159,0.35924,0.645185,0.723694,0.727273,0.436902,0.563098,0.272727,0.724593,0.727273,0.699723,0.35924,0.645185,0.640112,0.650982,0.727273,0.028,0,0.03125,0,31.25,0,6936,71247,9233,72.727273,50,?
pima_diabetes,6,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,60,17,0,77.922078,22.077922,0,0.465059,0.220779,0.469871,48.527413,98.469323,71.9683,18258,-18186.0317,0.934653,237.116883,-236.18223,35.629504,0.462721,49.50722,0.94,47,0.518519,14,0.481481,13,0.06,3,0.770492,0.94,0.846847,0.495702,0.710741,0.763223,0.779221,0.357739,0.642261,0.220779,0.785222,0.779221,0.761921,0.495702,0.710741,0.696529,0.725749,0.779221,0.016,0,0.015625,0,15.625,0,6936,71247,9233,77.922078,50,?
pima_diabetes,6,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,55,22,0,71.428571,28.571429,0,0.338798,0.285714,0.534522,62.800181,112.018005,71.9683,23628,-23556.0317,0.934653,306.857143,-305.92249,24.941623,0.323917,34.656402,0.84,42,0.518519,14,0.481481,13,0.16,8,0.75,0.84,0.792453,0.344444,0.660741,0.733896,0.714286,0.392804,0.607196,0.285714,0.704082,0.714286,0.704515,0.344444,0.660741,0.644825,0.66706,0.714286,0.023,0,0.03125,0,31.25,0,6936,71247,9233,71.428571,50,?
pima_diabetes,6,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,64,13,0,83.116883,16.883117,0,0.619536,0.168831,0.410891,37.109198,86.108925,71.9683,13962,-13890.0317,0.934653,181.324675,-180.390022,44.179809,0.573764,61.387874,0.9,45,0.296296,8,0.703704,19,0.1,5,0.849057,0.9,0.873786,0.621938,0.801852,0.829086,0.831169,0.227465,0.772535,0.168831,0.828933,0.831169,0.828662,0.621938,0.801852,0.770145,0.809442,0.831169,0.02,0,0.015625,0,15.625,0,6936,71247,9233,83.116883,50,?
pima_diabetes,6,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,64,12,0,84.210526,15.789474,0,0.628664,0.157895,0.39736,34.880214,83.745871,70.453875,12888,-12817.546125,0.927025,169.578947,-168.651923,44.824424,0.589795,63.622368,0.94,47,0.346154,9,0.653846,17,0.06,3,0.839286,0.94,0.886792,0.639789,0.796923,0.828402,0.842105,0.248259,0.751741,0.157895,0.842951,0.842105,0.836276,0.639789,0.796923,0.775646,0.812961,0.842105,0.016,0,0.015625,0,15.625,0,6936,71348,9132,84.210526,50,?
pima_diabetes,6,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,50,26,0,65.789474,34.210526,0,0.225705,0.342105,0.584898,75.573798,123.270584,70.453875,27924,-27853.546125,0.927025,367.421053,-366.494028,14.923398,0.19636,21.181798,0.76,38,0.538462,14,0.461538,12,0.24,12,0.730769,0.76,0.745098,0.226107,0.610769,0.713279,0.657895,0.436356,0.563644,0.342105,0.651822,0.657895,0.654407,0.226107,0.610769,0.611229,0.612549,0.657895,0.019,0,0.015625,0,15.625,0,6936,71348,9132,65.789474,50,?
pima_diabetes,7,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,56,21,0,72.727273,27.272727,0,0.374468,0.272727,0.522233,59.945628,109.442534,71.9683,22554,-22482.0317,0.934653,292.909091,-291.974438,27.079199,0.351678,37.626565,0.84,42,0.481481,13,0.518519,14,0.16,8,0.763636,0.84,0.8,0.378692,0.679259,0.745351,0.727273,0.368754,0.631246,0.272727,0.719008,0.727273,0.719852,0.378692,0.679259,0.658897,0.685714,0.727273,0.018,0,0.015625,0,15.625,0,6936,71247,9233,72.727273,50,?
pima_diabetes,7,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,59,18,0,76.623377,23.376623,0,0.468558,0.233766,0.483494,51.381966,101.324098,71.9683,19332,-19260.0317,0.934653,251.064935,-250.130282,33.491928,0.43496,46.537056,0.86,43,0.407407,11,0.592593,16,0.14,7,0.796296,0.86,0.826923,0.47186,0.726296,0.775724,0.766234,0.313641,0.686359,0.233766,0.761006,0.766234,0.761379,0.47186,0.726296,0.698361,0.733462,0.766234,0.007,0,0.015625,0,15.625,0,6936,71247,9233,76.623377,50,?
pima_diabetes,7,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,57,20,0,74.025974,25.974026,0,0.376518,0.25974,0.509647,57.091074,106.804977,71.9683,21480,-21408.0317,0.934653,278.961039,-278.026386,29.216776,0.379439,40.596729,0.9,45,0.555556,15,0.444444,12,0.1,5,0.75,0.9,0.818182,0.396265,0.672222,0.739935,0.74026,0.395815,0.604185,0.25974,0.73453,0.74026,0.72255,0.396265,0.672222,0.658793,0.681818,0.74026,0.008,0,0,0,0,0,6936,71247,9233,74.025974,50,?
pima_diabetes,7,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,56,21,0,72.727273,27.272727,0,0.351384,0.272727,0.522233,59.945628,109.442534,71.9683,22554,-22482.0317,0.934653,292.909091,-291.974438,27.079199,0.351678,37.626565,0.88,44,0.555556,15,0.444444,12,0.12,6,0.745763,0.88,0.807339,0.365801,0.662222,0.734193,0.727273,0.402828,0.597172,0.272727,0.718028,0.727273,0.711259,0.365801,0.662222,0.648953,0.670336,0.727273,0.008,0,0.015625,0,15.625,0,6936,71247,9233,72.727273,50,?
pima_diabetes,7,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,61,16,0,79.220779,20.779221,0,0.519126,0.207792,0.455842,45.672859,95.529275,71.9683,17184,-17112.0317,0.934653,223.168831,-222.234178,37.767081,0.490482,52.477383,0.9,45,0.407407,11,0.592593,16,0.1,5,0.803571,0.9,0.849057,0.527778,0.746296,0.788149,0.792208,0.299615,0.700385,0.207792,0.788961,0.792208,0.785102,0.527778,0.746296,0.720196,0.757862,0.792208,0.007,0,0.015625,0,15.625,0,6936,71247,9233,79.220779,50,?
pima_diabetes,7,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,57,20,0,74.025974,25.974026,0,0.387917,0.25974,0.509647,57.091074,106.804977,71.9683,21480,-21408.0317,0.934653,278.961039,-278.026386,29.216776,0.379439,40.596729,0.88,44,0.518519,14,0.481481,13,0.12,6,0.758621,0.88,0.814815,0.400094,0.680741,0.745508,0.74026,0.378778,0.621222,0.25974,0.732529,0.74026,0.727294,0.400094,0.680741,0.663367,0.690016,0.74026,0.007,0,0,0,0,0,6936,71247,9233,74.025974,50,?
pima_diabetes,7,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,60,17,0,77.922078,22.077922,0,0.47493,0.220779,0.469871,48.527413,98.469323,71.9683,18258,-18186.0317,0.934653,237.116883,-236.18223,35.629504,0.462721,49.50722,0.92,46,0.481481,13,0.518519,14,0.08,4,0.779661,0.92,0.844037,0.494416,0.719259,0.769236,0.779221,0.340702,0.659298,0.220779,0.779001,0.779221,0.766258,0.494416,0.719259,0.700119,0.733129,0.779221,0.008,0,0.015625,0,15.625,0,6936,71247,9233,77.922078,50,?
pima_diabetes,7,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,60,17,0,77.922078,22.077922,0,0.47493,0.220779,0.469871,48.527413,98.469323,71.9683,18258,-18186.0317,0.934653,237.116883,-236.18223,35.629504,0.462721,49.50722,0.92,46,0.481481,13,0.518519,14,0.08,4,0.779661,0.92,0.844037,0.494416,0.719259,0.769236,0.779221,0.340702,0.659298,0.220779,0.779001,0.779221,0.766258,0.494416,0.719259,0.700119,0.733129,0.779221,0.014,0,0.015625,0,15.625,0,6936,71247,9233,77.922078,50,?
pima_diabetes,7,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,55,21,0,72.368421,27.631579,0,0.34375,0.276316,0.525657,61.040375,110.785374,70.453875,22554,-22483.546125,0.927025,296.763158,-295.836133,25.602335,0.336873,36.339145,0.86,43,0.538462,14,0.461538,12,0.14,7,0.754386,0.86,0.803738,0.352282,0.660769,0.740877,0.723684,0.402146,0.597854,0.276316,0.712373,0.723684,0.711231,0.352282,0.660769,0.650162,0.668536,0.723684,0.011,0,0.015625,0,15.625,0,6936,71348,9132,72.368421,50,?
pima_diabetes,7,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,69,7,0,90.789474,9.210526,0,0.785484,0.092105,0.303488,20.346792,63.961965,70.453875,7518,-7447.546125,0.927025,98.921053,-97.994028,55.503361,0.730307,78.779715,0.98,49,0.230769,6,0.769231,20,0.02,1,0.890909,0.98,0.933333,0.79487,0.874615,0.886249,0.907895,0.158664,0.841336,0.092105,0.911939,0.907895,0.905189,0.79487,0.874615,0.860693,0.892199,0.907895,0.01,0,0.015625,0,15.625,0,6936,71348,9132,90.789474,50,?
pima_diabetes,8,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,66,11,0,85.714286,14.285714,0,0.666404,0.142857,0.377964,31.400091,79.208691,71.9683,11814,-11742.0317,0.934653,153.428571,-152.493918,48.454962,0.629285,67.328201,0.96,48,0.333333,9,0.666667,18,0.04,2,0.842105,0.96,0.897196,0.681948,0.813333,0.834395,0.857143,0.230476,0.769524,0.142857,0.862406,0.857143,0.851177,0.681948,0.813333,0.79319,0.831577,0.857143,0.012,0,0,0,0,0,6936,71247,9233,85.714286,50,?
pima_diabetes,8,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,58,19,0,75.324675,24.675325,0,0.390671,0.246753,0.496743,54.23652,104.100614,71.9683,20406,-20334.0317,0.934653,265.012987,-264.078334,31.354352,0.407199,43.566892,0.94,47,0.592593,16,0.407407,11,0.06,3,0.746032,0.94,0.831858,0.429805,0.673704,0.740231,0.753247,0.405839,0.594161,0.246753,0.759946,0.753247,0.728321,0.429805,0.673704,0.665777,0.684222,0.753247,0.019,0,0,0,0,0,6936,71247,9233,75.324675,50,?
pima_diabetes,8,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,54,23,0,70.12987,29.87013,0,0.314894,0.298701,0.546536,65.654735,114.535578,71.9683,24702,-24630.0317,0.934653,320.805195,-319.870542,22.804047,0.296156,31.686238,0.82,41,0.518519,14,0.481481,13,0.18,9,0.745455,0.82,0.780952,0.318445,0.650741,0.728156,0.701299,0.399817,0.600183,0.298701,0.691263,0.701299,0.693171,0.318445,0.650741,0.636347,0.655782,0.701299,0.057,0,0.015625,0,15.625,0,6936,71247,9233,70.12987,50,?
pima_diabetes,8,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,59,18,0,76.623377,23.376623,0,0.438866,0.233766,0.483494,51.381966,101.324098,71.9683,19332,-19260.0317,0.934653,251.064935,-250.130282,33.491928,0.43496,46.537056,0.92,46,0.518519,14,0.481481,13,0.08,4,0.766667,0.92,0.836364,0.461883,0.700741,0.757281,0.766234,0.364752,0.635248,0.233766,0.765979,0.766234,0.750295,0.461883,0.700741,0.684602,0.713636,0.766234,0.01,0,0.015625,0,15.625,0,6936,71247,9233,76.623377,50,?
pima_diabetes,8,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,59,18,0,76.623377,23.376623,0,0.468558,0.233766,0.483494,51.381966,101.324098,71.9683,19332,-19260.0317,0.934653,251.064935,-250.130282,33.491928,0.43496,46.537056,0.86,43,0.407407,11,0.592593,16,0.14,7,0.796296,0.86,0.826923,0.47186,0.726296,0.775724,0.766234,0.313641,0.686359,0.233766,0.761006,0.766234,0.761379,0.47186,0.726296,0.698361,0.733462,0.766234,0.013,0,0.015625,0,15.625,0,6936,71247,9233,76.623377,50,?
pima_diabetes,8,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,66,11,0,85.714286,14.285714,0,0.67234,0.142857,0.377964,31.400091,79.208691,71.9683,11814,-11742.0317,0.934653,153.428571,-152.493918,48.454962,0.629285,67.328201,0.94,47,0.296296,8,0.703704,19,0.06,3,0.854545,0.94,0.895238,0.679924,0.821852,0.842234,0.857143,0.213439,0.786561,0.142857,0.857733,0.857143,0.853256,0.679924,0.821852,0.796441,0.835374,0.857143,0.011,0,0.015625,0,15.625,0,6936,71247,9233,85.714286,50,?
pima_diabetes,8,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,55,22,0,71.428571,28.571429,0,0.326709,0.285714,0.534522,62.800181,112.018005,71.9683,23628,-23556.0317,0.934653,306.857143,-305.92249,24.941623,0.323917,34.656402,0.86,43,0.555556,15,0.444444,12,0.14,7,0.741379,0.86,0.796296,0.336964,0.652222,0.728495,0.714286,0.409841,0.590159,0.285714,0.702878,0.714286,0.700023,0.336964,0.652222,0.639785,0.659018,0.714286,0.009,0,0,0,0,0,6936,71247,9233,71.428571,50,?
pima_diabetes,8,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,691,77,57,20,0,74.025974,25.974026,0,0.398907,0.25974,0.509647,57.091074,106.804977,71.9683,21480,-21408.0317,0.934653,278.961039,-278.026386,29.216776,0.379439,40.596729,0.86,43,0.481481,13,0.518519,14,0.14,7,0.767857,0.86,0.811321,0.405556,0.689259,0.751266,0.74026,0.361741,0.638259,0.25974,0.732375,0.74026,0.731377,0.405556,0.689259,0.668248,0.697327,0.74026,0.008,0,0,0,0,0,6936,71247,9233,74.025974,50,?
pima_diabetes,8,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,53,23,0,69.736842,30.263158,0,0.295161,0.302632,0.55012,66.853744,115.940908,70.453875,24702,-24631.546125,0.927025,325.026316,-324.099291,21.33076,0.280668,30.276206,0.82,41,0.538462,14,0.461538,12,0.18,9,0.745455,0.82,0.780952,0.298688,0.640769,0.729694,0.697368,0.41583,0.58417,0.302632,0.685919,0.697368,0.688477,0.298688,0.640769,0.633307,0.645795,0.697368,0.01,0.001,0.015625,0,15.625,0,6936,71348,9132,69.736842,50,?
pima_diabetes,8,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K ‚"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007‚" -calibrator ‚"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4‚"',-6585883636378691736,20191104.1034,692,76,62,14,0,81.578947,18.421053,0,0.55814,0.184211,0.429198,40.693584,90.455879,70.453875,15036,-14965.546125,0.927025,197.842105,-196.915081,40.552848,0.53359,57.55943,0.94,47,0.423077,11,0.576923,15,0.06,3,0.810345,0.94,0.87037,0.576829,0.758462,0.801198,0.815789,0.298866,0.701134,0.184211,0.818209,0.815789,0.805866,0.576829,0.758462,0.741093,0.776094,0.815789,0.009,0.001,0.015625,0,15.625,0,6936,71348,9132,81.578947,50,?
