Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
breast-cancer,2,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,20.0,9.0,0.0,68.96551724137932,31.03448275862069,0.0,0.03690036900369026,0.3103441735396916,0.5570848404892841,75.53451352743436,124.44292778447021,24.707458963264767,2101.1988964772595,-2076.4914375139947,0.851981343560854,72.4551343612848,-71.60315301772395,4.472170102721024,0.15421276216279392,18.100485806210504,0.9047619047619048,19.0,0.875,7.0,0.125,1.0,0.09523809523809523,2.0,0.7307692307692307,0.9047619047619048,0.8085106382978723,0.04367853486341326,0.6309523809523809,0.7860259684972329,0.6896551724137931,0.6598932676518884,0.3401067323481116,0.3103448275862069,0.621131741821397,0.6896551724137931,0.6356299606483025,0.04367853486341326,0.6391625615763546,0.6861236358169834,0.495164410058027,0.6896551724137931,0.001,0.001,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,68.96551724137932,50.0,?,?,?,?
breast-cancer,2,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,25.0,4.0,0.0,86.20689655172414,13.793103448275861,0.0,0.6329113924050631,0.13793103448276756,0.3713906763541037,32.599118942733405,80.2453903453894,25.93046867268203,646.327378318256,-620.3969096455739,0.8941540921614493,22.28715097649159,-21.392996884330135,16.894327094763607,0.5825630032677106,65.15241705816882,1.0,20.0,0.4444444444444444,4.0,0.5555555555555556,5.0,0.0,0.0,0.8333333333333334,1.0,0.9090909090909091,0.6804138174397716,0.7666666666666667,0.8264492753623189,0.8620689655172413,0.30651340996168586,0.6934865900383141,0.13793103448275862,0.8850574712643678,0.8620689655172413,0.8486341244961935,0.6804138174397716,0.8097701149425288,0.836715395803499,0.8116883116883117,0.8620689655172413,0.001,0.0,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,86.20689655172414,50.0,?,?,?,?
breast-cancer,2,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,19.0,10.0,0.0,65.51724137931035,34.48275862068966,0.0,-0.0661764705882355,0.34482758621049997,0.5872202195147035,81.49779735767986,126.87910261035812,25.93046867268203,2642.2095094464544,-2616.2790407737725,0.8941540921614493,91.11067273953292,-90.21651864737147,3.340114727736162,0.11517636992193661,12.881042644844293,0.95,19.0,1.0,9.0,0.0,0.0,0.05,1.0,0.6785714285714286,0.95,0.7916666666666667,-0.1267731382092775,0.425,0.6575138941518253,0.6551724137931034,0.7051724137931035,0.29482758620689653,0.3448275862068966,0.4679802955665025,0.6551724137931034,0.5459770114942529,-0.1267731382092775,0.49137931034482757,0.5710618536569786,0.39583333333333337,0.6551724137931034,0.002,0.0,0.015625,0.0,15.625,0.0,208196.0,31137.0,6285.0,65.51724137931035,50.0,?,?,?,?
breast-cancer,2,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,22.0,7.0,0.0,75.86206896551724,24.137931034482758,0.0,0.37920489296636073,0.24137931034482757,0.4913036844405174,57.048458149779755,106.1546733566019,25.93046867268203,2355.033907377565,-2329.103438704883,0.8941540921614493,81.20806577164016,-80.31391167947872,10.117220911325454,0.34886968659742945,39.01672985179799,0.9,18.0,0.5555555555555556,5.0,0.4444444444444444,4.0,0.1,2.0,0.782608695652174,0.9,0.8372093023255814,0.3933832769405552,0.6694444444444444,0.7700147085548135,0.7586206896551724,0.414176245210728,0.585823754789272,0.2413793103448276,0.7466266866566716,0.7586206896551724,0.7429029671210907,0.3933832769405552,0.6599616858237547,0.7096783678867638,0.6852713178294574,0.7586206896551724,0.002,0.0,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,75.86206896551724,50.0,?,?,?,?
breast-cancer,2,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,19.0,10.0,0.0,65.51724137931035,34.48275862068966,0.0,0.01360544217687058,0.3448275862068966,0.5872202195147035,81.49779735682823,126.87910261035812,25.93046867268203,3763.8184457956395,-3737.8879771229576,0.8941540921614493,129.78684295847032,-128.89268886630887,3.3401147278869203,0.11517636992713519,12.881042645425687,0.9,18.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.1,2.0,0.6923076923076923,0.9,0.7826086956521738,0.016878989451394443,0.5055555555555555,0.6920424403183024,0.6551724137931034,0.6440613026819924,0.3559386973180077,0.3448275862068966,0.5809018567639257,0.6551724137931034,0.5914542728635681,0.016878989451394443,0.5193486590038314,0.5864955131648917,0.47463768115942023,0.6551724137931034,0.001,0.001,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,65.51724137931035,50.0,?,?,?,?
breast-cancer,2,6,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,20.0,9.0,0.0,68.96551724137932,31.03448275862069,0.0,0.20183486238532117,0.3101146155343989,0.5566729706923478,73.29360847321809,120.27884024030742,25.93046867268203,3586.3766680615195,-3560.4461993888376,0.8941540921614493,123.6681609676386,-122.77400687547716,5.608814227069826,0.1934073871403388,21.63020768297474,0.85,17.0,0.6666666666666666,6.0,0.3333333333333333,3.0,0.15,3.0,0.7391304347826086,0.85,0.7906976744186046,0.2093814215973923,0.5777777777777777,0.7252402207986915,0.6896551724137931,0.5063218390804597,0.4936781609195402,0.3103448275862069,0.6649175412293853,0.6896551724137931,0.6694466720128308,0.20938142159739226,0.5881226053639846,0.6356344735758477,0.5953488372093023,0.6896551724137931,0.002,0.0,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,68.96551724137932,50.0,?,?,?,?
breast-cancer,2,7,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,258.0,28.0,20.0,8.0,0.0,71.42857142857143,28.571428571428573,0.0,0.30000000000000004,0.2857142816951728,0.5345224763057773,68.96551627124865,118.26247753423068,24.187188209924816,4405.009933691012,-4380.822745481087,0.8638281503544577,157.32178334610757,-156.4579551957531,6.1748782363110335,0.22053136558253691,25.529541436227273,0.8,16.0,0.5,4.0,0.5,4.0,0.2,4.0,0.8,0.8,0.8000000000000002,0.3,0.6625,0.7876190476190478,0.7142857142857143,0.41428571428571426,0.5857142857142856,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.7142857142857144,0.3,0.6232142857142857,0.6829071457642887,0.6500000000000001,0.7142857142857143,0.001,0.0,0.0,0.0,0.0,0.0,208617.0,31246.0,6176.0,71.42857142857143,50.0,?,?,?,?
breast-cancer,2,8,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,258.0,28.0,20.0,8.0,0.0,71.42857142857143,28.571428571428573,0.0,0.0967741935483872,0.2857023089239119,0.5345000805892889,68.96262629197876,118.2575225079493,24.187188209924816,2669.6211991123046,-2645.4340109023797,0.8638281503544577,95.34361425401087,-94.47978610365642,6.175361963067957,0.2205486415381413,25.531541365912048,0.95,19.0,0.875,7.0,0.125,1.0,0.05,1.0,0.7307692307692307,0.95,0.8260869565217392,0.1315587028960544,0.596875,0.7577142857142857,0.7142857142857143,0.6392857142857142,0.3607142857142857,0.2857142857142857,0.6648351648351648,0.7142857142857143,0.6472049689440995,0.1315587028960544,0.5736607142857143,0.6476718255289684,0.5130434782608696,0.7142857142857143,0.001,0.001,0.0,0.0,0.0,0.0,208617.0,31246.0,6176.0,71.42857142857143,50.0,?,?,?,?
breast-cancer,2,9,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,258.0,28.0,22.0,6.0,0.0,78.57142857142857,21.428571428571427,0.0,0.43243243243243235,0.21428406323564866,0.4629064832762807,51.72373940170833,102.4175221915157,24.187188209924816,1642.421912806669,-1618.2347245967442,0.8638281503544577,58.65792545738104,-57.794097307026576,10.67802230436502,0.3813579394416079,44.14743132475179,0.9,18.0,0.5,4.0,0.5,4.0,0.1,2.0,0.8181818181818182,0.9,0.8571428571428572,0.4403855060505443,0.81875,0.8825449493298464,0.7857142857142857,0.38571428571428573,0.6142857142857142,0.21428571428571427,0.7748917748917749,0.7857142857142857,0.7755102040816328,0.4403855060505442,0.81875,0.8267327869362848,0.7142857142857144,0.7857142857142857,0.002,0.0,0.0,0.0,0.0,0.0,208617.0,31246.0,6176.0,78.57142857142857,50.0,?,?,?,?
breast-cancer,2,10,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,258.0,28.0,22.0,6.0,0.0,78.57142857142857,21.428571428571427,0.0,0.43243243243243235,0.19642997389014902,0.4330121952154925,47.41413162865668,95.80344565235002,24.187188209924816,1620.3387998389667,-1596.1516116290418,0.8638281503544577,57.86924285139167,-57.0054147010372,11.929437720403342,0.42605134715726223,49.321308524437306,0.9,18.0,0.5,4.0,0.5,4.0,0.1,2.0,0.8181818181818182,0.9,0.8571428571428572,0.4403855060505443,0.740625,0.8294810395554103,0.7857142857142857,0.38571428571428573,0.6142857142857142,0.21428571428571427,0.7748917748917749,0.7857142857142857,0.7755102040816328,0.4403855060505442,0.7433035714285714,0.7731706535809184,0.7142857142857144,0.7857142857142857,0.001,0.001,0.0,0.0,0.0,0.0,208617.0,31246.0,6176.0,82.14285714285714,51.785714285714285,?,?,?,?
breast-cancer,3,1,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,19.0,10.0,0.0,65.51724137931035,34.48275862068966,0.0,0.0822784810126581,0.33555374389748993,0.5733881947410296,79.30598396519979,123.89045400418726,25.93046867268204,2985.215064806765,-2959.284596134083,0.8941540921614496,102.93845051057811,-102.04429641841666,3.792055819053094,0.13076054548458946,14.623938606431961,0.85,17.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.15,3.0,0.7083333333333334,0.85,0.7727272727272727,0.08845379626717031,0.5722222222222222,0.7237402207986916,0.6551724137931034,0.5829501915708812,0.4170498084291188,0.3448275862068966,0.6126436781609196,0.6551724137931034,0.6215853112404836,0.08845379626717031,0.6299808429118773,0.6639592705513193,0.5292207792207793,0.6551724137931034,0.001,0.001,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,68.96551724137932,51.724137931034484,?,?,?,?
breast-cancer,3,2,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,18.0,11.0,0.0,62.06896551724138,37.93103448275862,0.0,-0.045901639344262335,0.38094572099910845,0.6159447244075996,90.03408780441492,133.08552957356707,25.93046867268204,4609.942726134158,-4584.012257461476,0.8941540921614496,158.9635422804882,-158.06938818832677,1.0109825505984942,0.03486146726201704,3.898820971421826,0.85,17.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.15,3.0,0.68,0.85,0.7555555555555556,-0.0521749194749951,0.4777777777777778,0.6821452455590385,0.6206896551724138,0.6595785440613028,0.3404214559386973,0.3793103448275862,0.5465517241379311,0.6206896551724138,0.5688181550250516,-0.0521749194749951,0.5105363984674329,0.5831279661419764,0.45470085470085475,0.6206896551724138,0.001,0.001,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,62.06896551724138,50.0,?,?,?,?
breast-cancer,3,3,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.485207100591716,0.20689655172413793,0.454858826147342,48.89867841409696,98.28013027833182,25.93046867268204,3232.906670748501,-3206.976202075819,0.8941540921614496,111.47954037063796,-110.58538627847652,12.376256305804972,0.4267674588208611,47.72862558725543,0.9,18.0,0.4444444444444444,4.0,0.5555555555555556,5.0,0.1,2.0,0.8181818181818182,0.9,0.8571428571428572,0.4925124796069056,0.7277777777777777,0.8053291536050158,0.7931034482758621,0.33754789272030655,0.6624521072796934,0.20689655172413793,0.7859381997313031,0.7931034482758621,0.7850985221674878,0.49251247960690564,0.6993295019157088,0.7262185396846514,0.7410714285714286,0.7931034482758621,0.001,0.0,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,79.3103448275862,50.0,?,?,?,?
breast-cancer,3,4,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,21.0,8.0,0.0,72.41379310344827,27.586206896551722,0.0,0.21088435374149653,0.2758614930544192,0.525224634944839,65.19810177255333,113.4838824278351,25.93046867268204,2376.7536460179936,-2350.8231773453117,0.8941540921614496,81.95702227648253,-81.06286818432109,7.858209612105621,0.2709727452450214,30.304927038917384,0.95,19.0,0.7777777777777778,7.0,0.2222222222222222,2.0,0.05,1.0,0.7307692307692307,0.95,0.8260869565217392,0.2616243364966139,0.6055555555555555,0.7382436281859069,0.7241379310344828,0.5519157088122606,0.44808429118773946,0.27586206896551724,0.7108753315649866,0.7241379310344828,0.6731634182908547,0.2616243364966139,0.5986590038314176,0.6586282818735963,0.5797101449275363,0.7241379310344828,0.002,0.0,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,72.41379310344827,50.0,?,?,?,?
breast-cancer,3,5,weka.classifiers.functions.VotedPerceptron,'-I 1 -E 1.0 -S 1 -M 10000',-1072429260104568698,2.0191117100500003E7,257.0,29.0,18.0,11.0,0.0,62.06896551724138,37.93103448275862,0.0,-0.045901639344262335,0.37003649216309165,0.6027078560785185,87.45576125352372,130.22547482893776,25.93046867268204,1963.0727977798558,-1937.1423291071737,0.8941540921614496,67.69216544068469,-66.79801134852323,1.5330208578114393,0.05286278820039446,5.912044541742083,0.85,17.0,0.8888888888888888,8.0,0.1111111111111111,1.0,0.15,3.0,0.68,0.85,0.7555555555555556,-0.0521749194749951,0.5138888888888888,0.6962217342183609,0.6206896551724138,0.6595785440613028,0.3404214559386973,0.3793103448275862,0.5465517241379311,0.6206896551724138,0.5688181550250516,-0.0521749194749951,0.5664750957854406,0.624549474689136,0.45470085470085475,0.6206896551724138,0.002,0.0,0.0,0.0,0.0,0.0,208196.0,31137.0,6285.0,65.51724137931035,51.724137931034484,?,?,?,?
